rx_Mbps-2g,rx_Mbps_avg3-2g,FreeTime_2.4GHz,Load_2.4GHz,rx_Mbps_avg5-2g,rx_Mbps_avg7-2g,rx_Mbps_lag1-2g,RxTime_2.4GHz,tx_Mbps_avg7-2g,rx_Mbps_lag2-2g,tx_Mbps_avg5-2g,rx_Mbps_lag3-2g,tx_pps-2g,tx_Mbps_avg3-2g,rx_pps-2g,tx_Mbps_lag1-2g,tx_Mbps_lag2-2g,tx_Mbps_lag3-2g,tx_Mbps-2g,LastDataUplinkRate,UplinkMCS,LastDataDownlinkRate,rx_Mbps,SignalStrength_avg10,VendorStats.Glitch_2.4GHz,rx_pps,ObssTime_2.4GHz,TxTime_2.4GHz,SignalStrength_avg7,SignalStrength_avg5,UplinkShortGuard
6.135,9.143,69.0,31.0,7.787,13.729,9.493,1.0,9.64,11.801,9.261,0.227,839.4,4.626,229.4,0.322,5.554,18.216,8.001,96100.0,9.0,96100.0,0.939,-57.4,1763.0,206.8,5.0,17.0,-57.0,-54.8,1.0
13.839,12.964,34.0,66.0,23.181,19.058,11.609,21.0,7.809,13.445,5.278,34.656,1894.8,8.317,1174.8,0.886,0.252,0.235,23.812,96100.0,9.0,96100.0,14.507,-39.2,725.0,1187.8,3.0,38.0,-36.14,-33.6,400.0
0.143,0.093,73.0,27.0,5.42,6.43,0.088,2.0,6.125,0.048,8.537,7.264,1015.6,13.622,153.0,12.529,4.622,1.771,23.716,286700.0,11.0,286700.0,0.16,-48.5,1024.0,179.0,4.0,16.0,-48.43,-48.2,1.0
5.636,5.18,58.0,42.0,4.078,5.393,5.968,2.0,9.557,3.937,9.105,0.255,385.6,6.445,363.8,0.741,11.278,17.566,7.317,72200.0,7.0,72200.0,1.946,-46.7,1310.0,175.4,11.0,16.0,-46.14,-46.0,1.0
38.001,27.684,56.0,44.0,21.62,17.989,26.875,28.0,10.176,18.177,4.733,12.699,532.4,0.695,2480.8,0.659,0.71,8.609,0.715,72200.0,7.0,72200.0,8.563,-44.7,361.0,697.0,7.0,6.0,-44.71,-44.8,1.0
5.884,16.898,76.0,24.0,22.216,17.272,23.867,1.0,1.05,20.944,1.397,28.354,512.6,2.164,82.8,0.182,0.318,0.267,5.992,72200.0,7.0,72200.0,5.664,-39.2,457.0,478.8,10.0,8.0,-39.43,-39.8,1.0
18.989,17.651,72.0,28.0,12.918,11.291,19.217,12.0,2.979,14.748,3.784,7.574,153.0,1.658,325.8,1.337,3.449,8.854,0.188,72200.0,7.0,72200.0,13.741,-51.1,964.0,1113.8,5.0,6.0,-50.71,-50.8,400.0
16.198,5.414,79.0,21.0,5.414,5.414,0.017,5.0,0.127,0.026,0.127,16.198,219.6,0.127,971.0,0.078,0.022,0.282,0.282,195000.0,9.0,243700.0,11.651,-61.0,1781.0,963.2,5.0,4.0,-61.0,-61.0,3200.0
7.608,8.674,74.0,26.0,6.837,5.968,11.292,2.0,7.806,7.123,6.063,4.528,661.2,4.837,783.6,5.936,0.397,1.728,8.178,286700.0,11.0,286700.0,7.476,-31.0,339.0,647.8,4.0,14.0,-31.0,-31.0,1.0
0.036,0.718,89.0,11.0,1.908,1.366,0.035,1.0,1.249,2.084,1.63,3.606,134.6,2.571,34.8,3.981,0.899,0.044,2.834,1000.0,0.0,286700.0,0.026,-51.2,1486.0,26.0,3.0,4.0,-51.57,-52.0,0.0
21.686,40.137,45.0,55.0,26.584,23.378,47.652,19.0,14.24,51.072,18.311,11.688,1186.8,4.959,1829.6,1.325,0.412,30.89,13.141,72200.0,7.0,72200.0,0.185,-50.4,653.0,212.0,3.0,27.0,-50.71,-50.4,400.0
0.111,0.979,74.0,26.0,1.908,2.964,0.132,2.0,8.032,2.695,10.735,1.576,684.0,17.839,119.2,24.386,13.404,0.039,15.727,172000.0,7.0,243700.0,0.109,-64.3,1424.0,117.4,5.0,13.0,-64.29,-64.4,1.0
12.994,14.863,62.0,38.0,12.308,10.4,19.467,1.0,9.851,12.127,10.894,8.047,356.8,5.168,464.2,0.189,11.864,26.79,3.452,286700.0,11.0,258000.0,5.532,-33.0,715.0,426.8,3.0,29.0,-33.0,-33.0,1.0
39.081,46.022,9.0,91.0,32.849,23.539,58.55,11.0,11.384,40.434,8.046,15.947,1522.6,5.004,1404.2,1.085,1.806,5.471,12.12,72200.0,7.0,72200.0,24.137,-41.2,1244.0,2056.6,4.0,59.0,-41.29,-41.4,1.0
23.894,21.16,53.0,47.0,25.649,24.709,20.855,26.0,15.377,18.732,10.351,28.298,900.4,12.301,1732.4,11.086,12.691,7.324,13.126,286700.0,11.0,286700.0,0.074,-37.3,679.0,76.4,4.0,11.0,-37.14,-37.0,1.0
16.881,17.67,46.0,54.0,10.723,10.617,26.711,8.0,17.34,9.417,18.178,0.282,1420.6,16.409,1521.4,10.725,21.691,19.44,16.812,72200.0,7.0,72200.0,0.152,-41.8,1082.0,171.4,4.0,33.0,-41.43,-41.4,1.0
0.196,4.047,59.0,41.0,9.456,12.636,0.154,2.0,4.651,11.792,5.089,16.488,979.2,8.039,48.2,9.469,1.736,1.275,12.912,286700.0,11.0,229400.0,0.026,-37.7,385.0,27.4,4.0,26.0,-37.57,-37.0,1.0
9.687,13.605,17.0,83.0,14.906,16.503,12.279,7.0,21.956,18.848,22.981,17.376,3680.6,19.565,1830.4,13.279,0.342,20.386,45.075,96100.0,9.0,96100.0,0.625,-38.2,538.0,672.6,2.0,67.0,-39.86,-40.4,400.0
23.147,14.368,11.0,89.0,21.824,17.025,10.623,21.0,21.774,9.335,19.396,39.708,1965.8,22.023,1943.2,19.673,23.62,8.995,22.777,72200.0,7.0,65000.0,0.205,-44.0,322.0,229.667,2.0,57.0,-44.0,-44.0,1.0
22.437,23.092,35.0,65.0,19.209,15.101,27.02,33.0,10.2,19.819,9.477,12.74,829.8,10.41,747.4,13.409,7.648,5.983,10.172,286700.0,11.0,172000.0,7.513,-40.9,805.0,628.8,9.0,16.0,-40.71,-40.8,1.0
16.777,15.288,68.0,32.0,9.216,6.785,22.94,2.0,10.308,6.146,14.098,0.176,248.0,10.412,1462.2,0.072,26.191,33.939,4.973,286700.0,11.0,286700.0,2.528,-52.5,900.0,347.0,4.0,21.0,-52.71,-52.4,800.0
58.684,49.904,3.0,97.0,40.157,31.493,57.698,78.0,17.158,33.331,11.891,33.027,1222.4,3.889,1149.0,1.4,8.977,9.004,1.291,72200.0,7.0,65000.0,42.563,-47.2,189.0,3431.0,2.0,10.0,-47.43,-47.6,1.0
0.04,2.942,31.0,69.0,4.79,4.345,0.007,1.0,3.746,8.779,1.982,9.213,151.0,1.153,39.2,0.008,0.107,0.11,3.345,206500.0,8.0,243700.0,0.043,-63.9,3149.0,43.2,16.0,11.0,-64.0,-64.2,1.0
22.784,34.527,16.0,84.0,47.715,40.205,36.496,11.0,35.735,44.301,30.927,50.151,4091.4,42.941,2409.6,37.139,41.423,25.054,50.261,96100.0,9.0,96100.0,0.525,-35.3,417.0,468.0,1.0,67.0,-34.29,-33.8,400.0
20.586,18.361,16.0,84.0,16.928,13.168,21.026,42.0,6.242,13.471,4.289,21.856,586.2,4.409,1085.0,4.31,1.349,0.359,7.569,73100.0,7.0,162500.0,0.051,-40.5,1324.0,51.8,5.0,23.0,-40.57,-40.6,1.0
45.883,40.268,43.0,57.0,32.877,28.729,46.702,19.0,19.664,28.218,21.225,32.761,1282.0,20.125,135.4,25.521,15.039,12.754,19.815,72200.0,7.0,72200.0,48.975,-32.2,976.0,3952.2,6.0,22.0,-32.14,-32.2,1.0
16.709,16.498,24.0,76.0,12.717,11.413,13.013,36.0,21.883,19.773,22.094,10.336,2060.2,19.336,1509.2,15.622,12.951,28.517,29.436,72200.0,7.0,72200.0,0.154,-32.8,468.0,176.4,2.0,33.0,-32.71,-32.6,1.0
36.624,31.217,62.0,38.0,35.931,31.465,40.312,24.0,23.525,16.714,22.777,29.172,254.8,25.146,2444.4,15.278,59.805,38.07,0.355,195000.0,9.0,258000.0,25.934,-36.0,583.0,2003.6,4.0,6.0,-36.0,-36.4,1.0
5.123,23.5,71.0,29.0,20.185,14.911,33.451,1.0,21.27,31.926,19.521,16.869,491.4,11.137,474.4,12.329,14.437,34.039,6.644,72200.0,7.0,72200.0,0.037,-47.5,894.0,40.8,10.0,13.0,-47.14,-46.6,1.0
6.688,14.963,71.0,29.0,19.43,18.429,13.649,2.0,6.298,24.552,6.017,28.268,851.0,9.797,650.2,12.72,0.313,0.51,16.357,96100.0,9.0,96100.0,6.57,-32.9,898.0,539.8,6.0,16.0,-33.0,-33.0,400.0
7.151,17.5,56.0,44.0,15.871,15.625,23.711,21.0,6.35,21.637,5.865,20.876,594.667,6.729,583.667,8.836,5.867,4.494,5.483,72200.0,7.0,72200.0,0.093,-45.8,219.0,106.2,3.0,17.0,-45.86,-45.8,1.0
20.761,22.702,74.0,26.0,22.832,20.848,23.137,11.0,14.252,24.207,16.118,26.183,1061.6,14.477,1589.2,17.411,15.449,18.23,10.57,1000.0,0.0,286700.0,16.562,-47.0,297.0,1359.2,9.0,6.0,-48.14,-47.2,0.0
21.7,39.002,4.0,96.0,48.198,37.773,39.372,27.0,31.357,55.934,17.368,56.263,3102.6,24.906,1780.6,17.651,19.725,10.696,37.342,96100.0,9.0,96100.0,24.655,-49.0,230.0,1996.2,2.0,66.0,-48.57,-48.2,400.0
26.734,15.007,39.0,61.0,15.127,18.516,18.254,39.0,3.658,0.032,0.985,10.099,66.6,1.158,393.2,1.129,2.262,1.355,0.082,270800.0,11.0,243700.0,4.618,-29.1,701.0,387.2,7.0,8.0,-29.14,-29.0,1.0
4.08,19.843,30.0,70.0,18.529,18.904,27.458,2.0,8.141,27.99,10.991,11.792,1318.0,7.939,481.4,4.317,3.48,16.45,16.02,72200.0,7.0,72200.0,0.126,-49.8,1923.0,139.8,16.0,30.0,-49.86,-50.0,400.0
48.854,21.708,3.0,97.0,20.366,16.199,9.546,74.0,34.049,6.725,33.753,19.278,1008.2,39.642,2799.2,50.646,57.975,24.879,10.305,86500.0,9.0,96100.0,18.432,-55.5,203.0,1531.2,2.0,9.0,-56.14,-56.0,1.0
0.248,1.47,74.0,26.0,0.966,1.751,3.924,3.0,13.146,0.238,11.34,0.152,322.8,5.907,228.6,4.286,6.989,6.488,6.447,195000.0,8.0,229400.0,3.061,-60.4,1056.0,590.4,2.0,15.0,-60.71,-60.6,1600.0
18.149,17.961,51.0,49.0,11.954,10.999,22.234,10.0,18.809,13.499,16.41,5.557,1470.8,13.303,1739.0,6.318,16.494,15.718,17.097,96100.0,9.0,96100.0,0.204,-53.4,377.0,202.8,3.0,29.0,-52.71,-53.2,1.0
15.653,11.325,30.0,70.0,9.216,12.368,11.778,39.0,13.577,6.545,16.801,0.356,1164.833,16.826,1086.667,19.424,18.267,22.508,12.788,96100.0,9.0,96100.0,0.452,-38.8,733.0,478.2,2.0,20.0,-41.57,-43.2,400.0
33.192,15.167,3.0,97.0,10.723,15.516,5.899,73.0,8.513,6.41,10.367,0.177,859.4,5.618,1901.2,1.487,7.866,22.105,7.5,286700.0,11.0,286700.0,0.065,-37.9,237.0,62.4,5.0,13.0,-38.29,-38.2,1.0
8.931,12.458,69.0,31.0,11.906,8.674,15.376,16.0,4.588,13.068,4.688,13.126,130.4,0.186,10.4,0.162,0.257,10.567,0.138,72200.0,7.0,72200.0,10.653,-61.9,2269.0,860.4,3.0,5.0,-61.86,-61.8,400.0
0.028,2.303,76.0,24.0,3.029,2.198,4.086,1.0,3.087,2.794,1.326,3.898,59.2,0.289,15.8,0.243,0.081,0.079,0.543,72200.0,7.0,72200.0,0.018,-50.3,296.0,14.4,8.0,13.0,-49.57,-49.4,1.0
2.66,9.142,32.0,68.0,13.147,13.116,14.508,22.0,10.369,10.257,8.637,17.04,1313.0,11.033,152.2,8.071,7.821,4.862,17.207,96100.0,9.0,96100.0,0.133,-56.0,538.0,134.2,2.0,37.0,-55.86,-55.6,1.0
2.261,7.207,68.0,32.0,8.776,6.341,8.732,2.0,13.601,10.629,10.075,12.998,545.0,9.189,71.6,8.837,10.231,9.689,8.498,72200.0,7.0,72200.0,0.107,-50.4,669.0,121.8,3.0,24.0,-50.57,-50.4,400.0
0.076,0.529,60.0,40.0,5.4,4.137,0.08,1.0,6.116,1.432,6.364,12.424,569.2,10.243,79.2,9.686,7.887,0.049,13.157,270800.0,11.0,286700.0,0.079,-32.0,653.0,83.8,18.0,13.0,-32.0,-32.0,1.0
14.787,10.33,81.0,19.0,11.163,10.692,16.174,5.0,3.291,0.03,0.43,5.15,88.4,0.353,916.0,0.294,0.648,1.006,0.116,72200.0,7.0,72200.0,3.523,-51.0,1242.0,287.2,4.0,5.0,-51.0,-51.0,400.0
9.327,5.519,85.0,15.0,4.069,2.926,5.685,1.0,2.468,1.544,0.844,3.761,80.6,0.091,809.4,0.106,0.035,1.32,0.132,162500.0,7.0,216600.0,9.814,-61.9,1329.0,782.2,5.0,4.0,-61.86,-61.8,1600.0
12.922,6.407,54.0,46.0,8.069,5.799,0.112,12.0,13.352,6.186,9.986,13.261,455.6,11.119,1127.8,17.833,5.487,0.062,10.037,270800.0,11.0,286700.0,14.351,-30.4,930.0,1198.2,13.0,4.0,-30.29,-30.0,1.0
7.445,10.948,78.0,22.0,16.494,23.001,13.803,1.0,4.694,11.597,6.401,22.407,103.2,7.99,635.2,7.248,16.577,7.772,0.145,96100.0,9.0,96100.0,1.154,-54.2,987.0,108.6,11.0,4.0,-54.14,-54.2,1.0
19.828,15.586,67.0,33.0,14.583,13.974,19.384,21.0,7.451,7.545,3.798,10.834,176.5,4.342,1162.167,3.014,8.808,4.484,1.204,286700.0,11.0,286700.0,13.661,-31.0,1360.0,1048.0,2.0,5.0,-31.0,-31.0,800.0
43.426,18.844,53.0,47.0,11.333,8.12,12.877,19.0,17.259,0.229,20.695,0.079,32.4,29.155,3723.2,36.884,50.542,10.63,0.04,243700.0,10.0,286700.0,45.37,-30.8,626.0,3578.6,14.0,4.0,-31.0,-31.0,1.0
0.027,0.046,80.0,20.0,0.057,1.665,0.032,1.0,7.868,0.079,9.163,0.088,108.167,6.648,26.167,3.192,14.418,16.875,2.333,1000.0,0.0,286700.0,0.029,-54.1,1581.0,28.6,4.0,5.0,-55.57,-55.6,0.0
7.531,6.581,55.0,45.0,10.987,9.203,6.048,19.0,15.668,6.163,12.478,15.409,1092.6,15.908,216.6,13.417,20.165,9.073,14.143,286700.0,11.0,172000.0,0.05,-50.6,609.0,51.8,1.0,22.0,-50.57,-50.6,800.0
3.518,3.475,79.0,21.0,2.1,1.51,4.055,7.0,2.96,2.853,2.62,0.056,57.167,2.154,302.167,0.116,5.529,6.451,0.817,229400.0,9.0,229400.0,4.266,-62.8,1143.0,366.4,7.0,4.0,-62.71,-62.6,1.0
38.062,16.69,70.0,30.0,10.059,9.031,11.783,14.0,17.419,0.224,23.788,0.117,48.0,27.368,3181.2,34.449,47.589,18.833,0.067,286700.0,11.0,286700.0,38.281,-29.8,763.0,2921.4,7.0,6.0,-30.0,-30.2,1.0
22.242,33.391,45.0,55.0,41.397,38.639,32.226,4.0,16.053,45.705,9.844,60.124,884.4,4.911,1980.6,2.874,1.467,0.329,10.392,96100.0,9.0,96100.0,0.137,-35.2,555.0,136.6,5.0,40.0,-35.29,-34.8,1.0
12.902,9.947,65.0,35.0,9.757,10.417,13.244,1.0,5.543,3.696,5.205,3.856,637.0,6.619,1098.4,6.45,6.161,4.891,7.247,72200.0,7.0,72200.0,0.108,-49.6,743.0,124.5,5.0,19.0,-49.43,-49.2,1.0
9.624,14.007,53.0,47.0,13.269,10.65,9.621,16.0,17.691,22.776,17.292,22.326,1599.0,22.244,601.2,32.564,11.584,1.928,22.585,72200.0,7.0,72200.0,9.21,-44.2,805.0,746.0,7.0,19.0,-44.29,-44.0,1.0
10.699,6.08,38.0,62.0,6.691,5.637,1.481,22.0,18.499,6.059,12.766,9.764,734.2,8.694,814.2,9.949,7.788,12.639,8.346,72200.0,7.0,65000.0,4.076,-33.1,708.0,379.8,7.0,23.0,-33.29,-33.4,1.0
19.647,20.595,47.0,53.0,16.444,13.468,29.777,29.0,24.893,12.362,25.574,0.786,1250.2,23.563,1257.8,18.116,38.32,41.145,14.252,96100.0,9.0,96100.0,8.645,-57.8,239.0,709.6,2.0,14.0,-55.71,-56.2,1.0
45.341,26.557,25.0,75.0,24.565,26.987,34.03,48.0,9.739,0.301,12.784,10.405,1481.0,17.292,3340.8,17.613,18.14,10.717,16.122,96100.0,9.0,96100.0,0.191,-57.0,276.0,185.8,2.0,21.0,-55.43,-57.0,1.0
10.159,12.313,80.0,20.0,10.148,8.478,14.776,1.0,1.491,12.003,0.345,7.142,87.6,0.535,871.8,0.056,0.115,0.032,1.434,195000.0,9.0,229400.0,8.372,-61.9,1132.0,640.6,5.0,8.0,-61.86,-61.8,3200.0
11.43,15.616,76.0,24.0,10.935,8.356,16.439,4.0,0.065,18.98,0.081,7.556,36.4,0.077,936.4,0.09,0.086,0.163,0.056,286700.0,11.0,286700.0,11.636,-32.6,200.0,971.0,16.0,4.0,-32.43,-32.4,1.0
4.599,13.528,68.0,32.0,16.315,11.664,16.988,15.0,1.103,18.998,0.138,20.432,37.4,0.092,383.2,0.033,0.172,0.052,0.072,149700.0,6.0,229400.0,17.354,-64.5,1195.0,1249.8,7.0,5.0,-64.29,-64.2,1.0
59.34,35.374,37.0,63.0,29.112,28.226,37.865,44.0,9.448,8.917,12.736,11.535,663.8,14.681,4132.4,17.365,22.255,15.917,4.422,286700.0,11.0,270800.0,26.825,-44.8,263.0,2273.6,5.0,7.0,-44.71,-44.8,1.0
26.876,12.617,40.0,60.0,7.736,6.886,7.294,37.0,16.772,3.68,16.689,0.425,543.6,11.539,1075.6,10.922,17.43,23.068,6.266,96100.0,9.0,86500.0,3.54,-44.3,881.0,297.4,6.0,11.0,-43.57,-43.2,1.0
3.917,2.578,61.0,39.0,2.341,4.223,0.105,8.0,8.071,3.712,7.507,0.08,633.2,7.192,349.0,7.64,5.445,5.125,8.491,286700.0,11.0,286700.0,3.821,-29.2,877.0,348.2,4.0,22.0,-29.43,-28.8,800.0
45.232,30.252,22.0,78.0,33.776,35.642,45.016,24.0,36.555,0.508,39.234,11.378,1361.4,38.527,3914.0,19.603,80.472,79.563,15.505,72200.0,7.0,72200.0,0.125,-42.4,833.0,143.0,4.0,37.0,-42.43,-42.4,1.0
29.529,24.498,26.0,74.0,31.451,34.803,7.924,17.0,26.444,36.041,30.13,37.844,3038.4,31.702,1399.6,33.836,26.146,28.255,35.124,72200.0,7.0,72200.0,18.398,-43.8,545.0,1487.4,5.0,47.0,-43.43,-43.4,1.0
3.853,3.877,23.0,77.0,12.84,12.649,2.561,2.0,12.49,5.216,15.998,17.96,2791.8,25.562,416.2,30.184,4.471,2.995,42.032,270800.0,11.0,258000.0,0.09,-37.6,508.0,98.2,2.0,67.0,-37.43,-37.2,1.0
6.715,26.939,74.0,26.0,26.427,27.514,25.238,1.0,2.032,48.863,2.157,28.223,498.8,1.998,80.2,0.932,0.596,2.196,4.467,72200.0,7.0,72200.0,4.609,-32.5,874.0,375.0,6.0,13.0,-32.43,-32.6,1.0
0.55,2.806,49.0,51.0,5.582,5.798,0.344,3.0,20.62,7.523,20.934,10.775,2142.2,23.08,410.4,21.89,20.274,17.335,27.075,96100.0,9.0,96100.0,0.467,-62.1,750.0,497.25,2.0,43.0,-62.0,-62.2,400.0
0.472,0.436,14.0,86.0,0.441,0.448,0.397,3.0,39.256,0.438,39.344,0.445,3607.4,37.513,116.2,32.74,29.908,38.847,49.892,96100.0,9.0,96100.0,0.016,-35.2,754.0,19.0,3.0,72.0,-35.86,-35.8,1.0
1.552,1.982,48.0,52.0,5.59,6.813,0.473,3.0,17.067,3.921,21.063,11.973,2002.5,26.892,543.0,32.413,19.283,13.274,28.979,286700.0,11.0,286700.0,0.075,-32.3,746.0,82.4,2.0,39.0,-31.57,-31.8,1.0
0.209,0.245,75.0,25.0,0.288,2.942,0.27,2.0,10.662,0.257,11.986,0.301,545.6,9.82,158.4,11.534,5.363,11.054,12.563,229400.0,9.0,216600.0,0.212,-60.2,1159.0,157.2,4.0,13.0,-60.43,-60.0,800.0
6.418,4.748,86.0,14.0,2.907,2.118,3.934,1.0,10.192,3.893,10.062,0.213,129.8,7.414,555.2,0.393,20.334,23.069,1.515,72200.0,7.0,72200.0,0.019,-50.1,1191.0,20.6,4.0,5.0,-50.0,-50.0,400.0
2.357,7.313,77.0,23.0,13.199,9.448,6.028,1.0,3.146,13.553,1.241,22.405,200.4,1.485,246.0,0.033,0.107,0.055,4.314,286700.0,11.0,286700.0,6.668,-39.0,326.0,568.8,12.0,8.0,-39.0,-39.0,1.0
2.742,2.455,43.0,57.0,2.859,2.631,4.246,5.0,16.866,0.377,18.989,2.491,1624.2,22.954,627.4,23.854,25.706,23.532,19.301,72200.0,7.0,65000.0,0.115,-43.5,1202.0,131.0,3.0,34.0,-43.71,-44.0,1.0
31.782,30.291,59.0,41.0,22.635,21.278,37.329,18.0,14.491,21.763,11.507,19.875,76.8,2.662,2657.0,0.813,7.074,8.883,0.1,258000.0,10.0,270800.0,31.916,-38.4,1221.0,2356.2,8.0,5.0,-38.29,-38.2,1.0
0.245,12.472,64.0,36.0,15.436,14.306,13.512,2.0,17.095,23.659,13.863,18.993,1054.4,13.148,143.2,14.439,11.852,13.825,13.153,72200.0,7.0,72200.0,0.109,-48.4,1582.0,125.0,4.0,22.0,-48.29,-48.2,400.0
7.896,11.086,87.0,13.0,12.047,11.766,14.767,1.0,2.309,10.596,2.356,16.007,124.8,0.386,235.8,0.902,0.065,4.738,0.191,72200.0,7.0,72200.0,4.742,-49.9,1163.0,385.2,3.0,4.0,-49.86,-50.0,400.0
4.57,13.741,70.0,30.0,8.304,5.992,20.655,2.0,24.21,15.998,15.287,0.134,716.8,7.349,496.0,0.047,5.566,23.133,16.433,162500.0,7.0,216600.0,3.098,-63.5,1392.0,302.0,6.0,18.0,-63.57,-63.6,1.0
43.297,25.193,23.0,77.0,23.563,22.969,29.562,58.0,8.097,2.721,7.288,10.316,184.4,8.343,1971.0,6.243,18.552,10.731,0.234,286700.0,11.0,286700.0,14.809,-35.8,453.0,1100.5,4.0,7.0,-35.86,-36.0,1.0
8.115,14.848,69.0,31.0,22.094,19.613,0.181,13.0,15.265,36.248,13.941,47.746,1057.6,19.083,808.8,29.913,3.439,0.214,23.897,286700.0,11.0,286700.0,10.766,-32.9,671.0,971.2,5.0,10.0,-32.86,-33.0,1.0
4.838,8.325,54.0,46.0,11.008,15.952,9.305,3.0,7.128,10.831,9.31,15.033,1092.6,10.569,529.4,5.768,13.06,10.828,12.878,24000.0,0.0,96100.0,3.72,-34.4,900.0,456.6,2.0,35.0,-35.14,-35.4,0.0
21.616,7.356,43.0,57.0,6.784,10.853,0.251,41.0,22.957,0.202,32.083,0.139,1200.6,41.131,1892.8,56.344,39.358,25.757,27.691,172000.0,7.0,216600.0,21.324,-61.8,881.0,1703.0,3.0,7.0,-61.71,-61.6,800.0
0.604,6.776,44.0,56.0,9.012,10.311,0.38,4.0,14.938,19.343,17.671,13.227,2118.2,22.703,525.4,26.92,12.265,13.2,28.924,72200.0,7.0,72200.0,0.117,-49.1,404.0,130.8,4.0,39.0,-49.0,-49.0,1.0
4.682,4.662,81.0,19.0,5.532,4.043,3.741,1.0,3.867,5.564,0.713,6.26,68.6,0.084,392.2,0.036,0.091,0.028,0.124,137600.0,5.0,216600.0,4.777,-63.5,1500.0,395.6,6.0,9.0,-63.57,-63.2,1.0
0.214,0.246,68.0,32.0,1.294,4.101,0.287,1.0,15.918,0.238,22.188,0.158,1127.4,25.114,66.0,31.833,26.326,22.21,17.182,72200.0,7.0,65000.0,0.167,-62.8,944.0,186.4,4.0,23.0,-62.43,-62.6,400.0
23.675,10.759,63.0,37.0,18.191,15.474,4.331,9.0,13.594,4.272,15.856,31.667,1003.4,17.734,1806.6,20.474,22.309,13.107,10.42,96100.0,9.0,96100.0,0.208,-53.4,303.0,206.4,7.0,17.0,-54.57,-55.0,1.0
37.442,23.264,53.0,47.0,14.44,11.31,31.612,16.0,50.268,0.738,42.867,1.625,1106.2,28.617,3348.8,15.192,57.823,63.978,12.837,286700.0,11.0,286700.0,39.93,-30.9,325.0,3365.0,6.0,20.0,-31.14,-30.6,1.0
8.49,10.021,29.0,71.0,9.192,14.49,10.756,20.0,60.509,10.816,78.391,0.493,2973.4,79.245,339.8,88.076,81.875,84.09,67.784,72200.0,7.0,72200.0,4.393,-48.8,384.0,372.0,3.0,42.0,-49.71,-50.8,1.0
25.929,14.998,44.0,56.0,11.036,14.42,10.447,30.0,6.056,8.619,6.62,0.144,315.2,5.652,1405.2,7.111,7.41,9.046,2.434,72200.0,7.0,72200.0,8.112,-47.1,783.0,662.2,11.0,10.0,-46.71,-46.6,1.0
6.672,16.571,65.0,35.0,24.577,23.2,8.538,2.0,18.324,34.504,21.031,39.098,1564.2,28.426,216.6,33.953,15.145,12.293,36.181,286700.0,11.0,286700.0,0.206,-33.0,709.0,224.0,4.0,25.0,-33.0,-33.0,1.0
0.096,0.105,66.0,34.0,3.094,4.247,0.113,1.0,8.57,0.105,7.642,6.518,705.0,11.312,84.2,11.903,6.944,4.119,15.089,72200.0,7.0,65000.0,0.029,-45.6,866.0,29.8,9.0,17.0,-45.71,-46.0,1.0
9.71,13.037,52.0,48.0,9.514,9.045,11.312,17.0,11.963,18.088,7.419,8.266,651.2,7.879,373.2,8.101,6.454,4.751,9.081,43300.0,4.0,72200.0,6.013,-45.0,920.0,491.167,10.0,13.0,-45.14,-45.2,1.0
18.991,29.109,43.0,57.0,26.312,23.669,33.463,19.0,6.829,34.872,8.377,28.395,1731.8,10.237,1236.2,6.031,4.497,5.293,20.184,286700.0,11.0,286700.0,11.694,-44.8,365.0,964.0,3.0,27.0,-44.57,-44.2,1.0
7.497,2.664,57.0,43.0,5.001,12.447,0.275,5.0,14.131,0.22,18.488,0.246,1529.2,21.346,837.6,23.386,19.5,19.131,21.153,72200.0,7.0,65000.0,0.084,-44.8,350.0,89.4,2.0,33.0,-44.71,-44.6,1.0
74.036,64.735,3.0,97.0,74.154,62.759,45.252,76.0,30.758,74.918,23.193,85.82,2449.8,35.545,5843.6,54.47,26.596,0.497,25.568,1000.0,0.0,286700.0,14.449,-47.3,89.0,1239.4,1.0,18.0,-48.14,-47.8,0.0
7.568,12.881,31.0,69.0,10.382,11.85,11.01,11.0,19.227,20.064,19.265,8.975,2062.8,12.108,732.8,0.822,0.279,24.327,35.222,72200.0,7.0,65000.0,5.854,-49.3,907.0,513.2,4.0,46.0,-49.14,-48.8,400.0
12.259,23.531,40.0,60.0,23.453,19.898,28.387,12.0,9.052,29.948,7.327,19.404,1138.833,5.252,1028.667,0.351,2.127,12.138,13.279,6000.0,0.0,96100.0,15.76,-34.5,683.0,1286.0,5.0,37.0,-35.43,-32.8,0.0
7.744,7.275,78.0,22.0,4.704,4.193,8.234,1.0,10.056,5.846,10.412,0.251,188.4,5.663,53.8,2.875,12.465,19.442,1.648,72200.0,7.0,72200.0,0.007,-42.2,693.0,6.4,13.0,5.0,-42.43,-42.6,1.0
20.629,11.547,48.0,52.0,18.344,20.38,10.643,33.0,8.293,3.368,8.508,25.677,231.4,11.432,665.8,14.582,19.441,4.253,0.272,72200.0,7.0,72200.0,10.631,-42.8,742.0,860.167,5.0,7.0,-43.0,-43.0,1.0
6.231,7.037,53.0,47.0,7.412,8.189,7.533,6.0,13.062,7.347,12.98,11.472,1583.0,13.317,690.0,19.645,1.384,1.453,18.923,286700.0,11.0,286700.0,7.979,-37.0,793.0,683.4,6.0,28.0,-37.0,-37.0,1.0
