FreeTime_2.4GHz,IntTime_2.4GHz,RxTime_2.4GHz,TxTime_2.4GHz,VendorStats.Glitch_2.4GHz,tx_Mbps-2g,rx_Mbps-2g,tx_err_ps-2g,tx_ber-2g,rx_pps-2g,tx_pps-2g,tx_Mbps_lag1-2g,rx_Mbps_lag1-2g,tx_Mbps_lag2-2g,rx_Mbps_lag2-2g,Noise_lag2-2g,tx_Mbps_lag3-2g,rx_Mbps_lag3-2g,Noise_lag3-2g,tx_Mbps_avg3-2g,rx_Mbps_avg3-2g,Noise_avg3-2g,tx_Mbps_avg5-2g,rx_Mbps_avg5-2g,Noise_avg5-2g,tx_Mbps_avg7-2g,rx_Mbps_avg7-2g,Noise_avg7-2g,DownlinkMCS,DownlinkShortGuard,Inactive,Noise,SignalNoiseRatio,LastDataDownlinkRate,LastDataUplinkRate,UplinkMCS,UplinkShortGuard,tx_Mbps,rx_Mbps,rx_pps,tx_err_ps,SignalStrength_avg7,SignalStrength_avg10
78.0,17.0,1.0,5.0,851.0,0.904,4.083,0.0,0.0,347.2,68.8,0.999,0.013,0.146,2.849,-85.0,0.037,1.908,-85.0,0.683,2.315,-84.67,0.433,4.802,-84.8,0.333,6.697,-85.0,10.0,1.0,0.0,-85.0,46.0,258000.0,206500.0,8.0,1.0,0.932,4.114,347.4,0.0,-38.86,-38.9
64.0,10.0,18.0,10.0,412.0,9.527,15.117,0.0,0.0,67.4,599.6,2.462,12.712,0.223,12.893,-84.0,0.212,29.768,-84.0,4.071,13.574,-84.33,2.508,19.862,-84.0,1.858,23.511,-83.71,9.0,1.0,0.0,-85.0,51.0,229400.0,286700.0,11.0,1.0,9.309,0.06,65.6,0.0,-34.29,-33.8
49.0,11.0,2.0,39.0,1673.0,13.27,6.622,4.4,3.3157498116051244e-07,607.8,1082.4,20.362,0.202,20.794,0.241,-91.0,33.2,0.383,-92.0,18.142,2.355,-91.0,22.232,2.591,-91.4,17.199,7.998,-91.0,7.0,800.0,0.0,-91.0,42.0,65000.0,72200.0,7.0,400.0,12.391,0.187,210.0,0.0,-50.14,-50.7
71.0,18.0,1.0,10.0,1211.0,9.961,0.111,0.0,0.0,114.5,444.5,1.977,9.675,0.192,10.726,-84.0,0.233,16.367,-84.0,4.043,6.837,-85.0,2.506,10.454,-84.6,2.638,11.846,-84.71,7.0,1.0,1.0,-85.0,36.0,65000.0,72200.0,7.0,1.0,0.008,0.007,6.0,0.0,-47.14,-47.7
51.0,11.0,27.0,12.0,796.0,5.144,22.482,0.0,0.0,936.0,565.4,6.404,16.32,9.923,8.738,-90.0,9.947,7.718,-90.0,7.157,15.847,-89.67,8.205,12.568,-90.0,7.217,11.757,-90.14,7.0,400.0,0.0,-89.0,40.0,72200.0,72200.0,7.0,400.0,0.056,12.532,1014.4,0.0,-49.29,-49.4
50.0,11.0,6.0,33.0,876.0,24.677,13.642,3.6,1.4588483202982534e-07,1199.6,2055.2,31.266,11.287,14.484,18.544,-86.0,22.634,16.569,-87.0,23.476,14.491,-87.67,20.3,14.063,-87.4,18.679,11.414,-87.43,7.0,1.0,0.0,-88.0,46.0,72200.0,72200.0,7.0,1.0,25.784,0.266,299.2,6.8,-42.57,-42.1
40.0,9.0,25.0,25.0,723.0,7.533,10.784,1.4,1.8584893136864462e-07,915.2,774.2,5.994,4.641,1.11,25.469,-91.0,0.323,27.078,-92.0,4.879,13.631,-90.67,7.471,17.797,-91.0,10.722,14.82,-91.29,9.0,400.0,0.0,-91.0,39.0,96100.0,96100.0,9.0,400.0,1.563,0.158,49.2,0.0,-53.14,-53.5
47.0,24.0,10.0,17.0,804.0,21.915,22.333,0.2,9.126169290440338e-09,2553.8,1821.8,29.087,20.724,11.106,0.204,-88.0,8.486,6.037,-89.0,20.703,14.42,-87.0,15.589,13.247,-87.0,14.533,13.962,-87.0,7.0,1.0,0.0,-86.0,41.0,72200.0,72200.0,7.0,1.0,2.949,0.053,59.6,0.2,-45.0,-45.3
49.0,17.0,2.0,33.0,923.0,13.837,3.999,0.0,0.0,344.4,1101.8,15.774,0.206,9.665,0.141,-85.0,4.719,0.064,-86.0,13.092,1.449,-84.67,14.693,0.928,-85.2,22.328,3.254,-85.29,7.0,1.0,0.0,-85.0,38.0,65000.0,72200.0,7.0,1.0,12.143,0.19,213.6,0.0,-47.0,-46.9
2.0,7.0,79.0,12.0,274.0,20.838,38.487,0.2,9.597850081581726e-09,3049.0,2109.6,77.034,22.486,73.356,22.34,-87.0,27.369,65.522,-88.0,57.076,27.771,-89.33,40.946,43.163,-88.8,35.463,42.851,-88.57,9.0,1.0,0.0,-92.0,38.0,96100.0,96100.0,9.0,1.0,1.516,39.199,3156.2,0.0,-53.57,-54.2
24.0,14.0,48.0,13.0,648.0,9.185,18.224,0.0,0.0,1019.667,794.667,13.824,11.368,4.829,21.059,-86.0,3.87,25.899,-88.0,9.279,16.884,-86.33,8.105,20.385,-86.8,7.956,17.948,-87.0,9.0,1.0,0.0,-87.0,35.0,96100.0,86700.0,8.0,1.0,7.329,5.676,582.4,0.0,-51.29,-51.2
4.0,8.0,32.0,57.0,176.0,30.55,28.679,0.0,0.0,2370.8,2676.4,10.856,49.908,6.38,54.801,-86.0,32.298,10.818,-88.0,15.929,44.463,-85.67,23.278,28.934,-86.6,20.378,31.993,-86.71,11.0,1.0,0.0,-86.0,48.0,286700.0,270800.0,11.0,1.0,1.783,11.874,920.2,0.0,-38.0,-38.6
4.0,7.0,6.0,83.0,536.0,76.18,3.546,20.4,2.6778682068784454e-07,1446.8,5400.8,34.918,17.248,14.93,37.465,-90.0,24.341,18.801,-89.0,42.009,19.42,-90.33,37.069,16.275,-89.6,31.369,16.423,-90.14,10.0,1600.0,0.0,-90.0,42.0,243700.0,146200.0,7.0,3200.0,23.162,0.12,124.8,0.8,-47.14,-46.9
35.0,34.0,8.0,22.0,1790.0,6.957,9.797,0.0,0.0,966.4,592.8,7.622,17.437,17.112,9.551,-90.0,23.951,15.425,-89.0,10.564,12.262,-89.0,11.698,12.597,-89.0,9.84,13.487,-88.86,8.0,1.0,0.0,-89.0,47.0,86700.0,96100.0,9.0,1.0,6.056,0.136,137.8,0.0,-42.14,-42.3
49.0,12.0,10.0,28.0,1566.0,17.789,1.684,3.4,1.911293495980662e-07,259.0,1289.2,36.306,4.653,49.178,6.347,-91.0,15.834,4.98,-91.0,34.424,4.228,-90.67,24.741,5.715,-91.0,20.709,7.345,-90.57,9.0,400.0,1.0,-91.0,32.0,96100.0,96100.0,9.0,400.0,3.183,1.49,186.8,0.0,-58.0,-57.3
66.0,22.0,4.0,10.0,755.0,0.066,11.271,0.0,0.0,942.8,34.8,0.126,16.814,0.006,0.005,-84.0,0.019,0.024,-86.0,0.066,9.363,-84.0,0.05,6.11,-85.0,0.053,5.225,-84.86,11.0,1.0,0.0,-85.0,52.0,286700.0,286700.0,11.0,1.0,0.099,15.05,1226.2,0.0,-32.14,-32.1
6.0,15.0,2.0,77.0,1517.0,14.967,32.214,17.2,1.1491948954366272e-06,46.2,1775.2,2.379,50.474,6.3,13.214,-86.0,7.194,4.283,-86.0,7.882,31.967,-87.0,6.561,24.592,-86.6,6.97,23.698,-86.14,7.0,1.0,0.0,-88.0,56.0,172000.0,286700.0,11.0,1.0,4.882,0.05,44.0,1.2,-31.71,-31.7
68.0,10.0,16.0,7.0,897.0,0.989,16.67,1.0,1.0111223458038423e-06,723.4,349.4,13.373,6.055,14.81,8.618,-91.0,4.558,5.605,-91.0,9.724,10.448,-91.33,7.063,10.797,-91.2,7.18,9.018,-91.43,7.0,400.0,0.0,-91.0,41.0,72200.0,72200.0,7.0,400.0,0.165,9.91,799.8,0.0,-48.86,-48.9
3.0,6.0,2.0,89.0,147.0,52.831,0.454,0.0,0.0,64.2,4030.0,17.719,25.876,28.496,18.956,-97.0,49.93,6.194,-96.0,33.015,15.095,-95.33,35.796,15.78,-95.6,29.335,25.699,-95.57,10.0,1.0,0.0,-95.0,51.0,258000.0,286700.0,11.0,1.0,5.515,0.04,44.2,0.0,-44.29,-44.4
66.0,12.0,2.0,21.0,865.0,25.084,0.18,0.0,0.0,181.0,1073.8,22.672,0.15,19.585,0.13,-85.0,17.813,0.124,-85.0,22.447,0.153,-84.67,17.548,0.123,-84.8,15.002,0.108,-84.5,9.0,1.0,0.0,-84.0,44.0,229400.0,243700.0,10.0,1.0,24.801,0.181,181.2,0.0,-40.0,-40.0
80.0,12.0,6.0,4.0,262.0,0.126,16.814,0.0,0.0,1393.6,78.8,0.006,0.005,0.019,0.024,-86.0,0.033,2.436,-87.0,0.05,5.614,-84.67,0.052,4.619,-85.2,0.06,4.51,-84.71,11.0,1.0,1.0,-83.0,51.0,286700.0,286700.0,11.0,1.0,0.105,15.747,1302.8,0.0,-32.0,-32.0
67.0,21.0,1.0,11.0,1166.0,12.55,0.111,1.2,9.561752988047808e-08,124.2,549.2,11.545,0.112,11.427,0.106,-89.0,3.68,0.045,-89.0,11.841,0.11,-88.33,8.558,0.083,-88.4,6.164,1.507,-88.0,11.0,1.0,0.0,-88.0,57.0,286700.0,286700.0,11.0,1.0,12.978,0.115,129.2,1.2,-31.14,-31.0
54.0,9.0,20.0,18.0,180.0,7.893,11.151,0.0,0.0,908.0,774.2,2.419,8.504,13.086,5.778,-94.0,18.61,1.264,-96.0,7.799,8.478,-94.0,9.561,9.494,-94.6,9.227,12.748,-95.0,7.0,1.0,0.0,-92.0,45.0,72200.0,72200.0,7.0,1.0,1.87,1.719,175.8,0.0,-46.14,-46.7
68.0,22.0,1.0,8.0,1985.0,4.845,0.059,0.0,0.0,60.6,224.8,0.005,0.004,0.078,3.776,-84.0,0.027,6.54,-83.0,1.643,1.28,-83.67,1.009,3.985,-83.4,0.75,5.898,-83.43,11.0,1.0,0.0,-83.0,34.0,286700.0,286700.0,11.0,1.0,5.217,0.065,65.2,0.0,-49.14,-49.0
68.0,17.0,2.0,13.0,912.0,1.929,13.09,0.0,0.0,273.2,211.4,0.256,21.499,10.95,19.939,-89.0,10.181,42.575,-88.0,4.378,18.176,-87.67,6.772,26.797,-87.4,11.045,25.392,-87.14,7.0,1.0,0.0,-86.0,43.0,72200.0,72200.0,7.0,1.0,0.126,19.654,1585.8,0.0,-42.29,-41.9
41.0,13.0,2.0,43.0,1071.0,39.243,6.728,42.2,1.075351018015952e-06,687.6,2146.2,27.963,16.903,27.407,28.897,-88.0,21.432,24.595,-88.0,31.538,17.509,-88.0,26.58,18.057,-88.0,24.396,17.62,-87.86,6.0,1.0,0.0,-87.0,50.0,141300.0,1000.0,0.0,0.0,29.564,0.149,158.5,0.0,-37.86,-38.0
61.0,11.0,24.0,5.0,1183.0,0.369,21.612,0.0,0.0,1630.6,265.8,12.8,23.97,17.937,16.581,-92.0,13.398,0.256,-91.0,10.369,20.721,-91.67,12.219,12.715,-91.6,12.332,13.375,-91.71,11.0,800.0,1.0,-91.0,42.0,286700.0,1000.0,0.0,0.0,0.089,7.635,602.0,0.0,-46.86,-46.6
8.0,7.0,46.0,40.0,397.0,27.429,19.258,0.0,0.0,1550.0,2225.4,25.74,13.008,19.853,8.209,-88.0,31.599,0.31,-89.0,24.341,13.492,-88.33,22.662,10.319,-88.4,16.293,14.958,-88.14,5.0,1.0,0.0,-89.0,56.0,57800.0,72200.0,7.0,1.0,1.737,11.832,985.8,0.0,-32.43,-32.6
56.0,19.0,2.0,23.0,1855.0,8.915,0.177,0.0,0.0,128.0,640.4,7.404,0.119,13.18,9.498,-90.0,14.471,10.702,-89.0,9.833,3.265,-89.67,10.942,7.16,-89.8,10.448,11.76,-89.71,7.0,1.0,0.0,-89.0,49.0,162500.0,243700.0,10.0,1.0,3.391,0.032,35.8,0.0,-40.14,-40.1
3.0,6.0,84.0,9.0,127.0,3.707,48.433,0.0,0.0,634.0,1268.6,10.661,40.084,13.687,39.934,-92.0,17.5,29.638,-92.0,9.352,42.817,-92.67,11.583,31.655,-92.6,9.992,22.647,-92.43,9.0,400.0,3.0,-94.0,61.0,96100.0,96100.0,9.0,400.0,1.148,0.023,20.8,0.0,-35.29,-35.1
61.0,9.0,2.0,28.0,897.0,14.041,0.241,0.0,0.0,135.2,1111.4,8.824,5.632,11.841,5.3,-87.0,9.766,9.516,-86.0,11.569,3.724,-87.0,11.959,5.313,-87.0,15.851,6.282,-86.71,9.0,1.0,0.0,-87.0,48.0,96100.0,96100.0,9.0,1.0,5.555,0.122,123.0,0.0,-33.86,-35.7
60.0,15.0,4.0,22.0,289.0,13.994,11.362,0.0,0.0,1169.0,1189.2,10.622,14.091,4.92,8.642,-90.0,5.47,11.713,-90.0,9.845,11.365,-89.67,7.458,11.726,-89.8,8.799,12.298,-89.86,7.0,1.0,1.0,-89.0,42.0,72200.0,72200.0,7.0,1.0,0.008,0.005,4.833,0.0,-47.71,-47.8
34.0,11.0,3.0,52.0,941.0,21.09,3.25,0.0,0.0,346.0,1308.0,0.063,14.29,3.845,14.621,-85.0,8.642,0.129,-85.0,8.333,10.72,-86.33,7.936,8.308,-85.8,7.239,8.797,-85.71,10.0,1.0,0.0,-87.0,57.0,258000.0,286700.0,11.0,1.0,11.656,3.11,340.6,0.0,-29.14,-29.2
13.0,7.0,65.0,16.0,138.0,18.216,41.693,0.0,0.0,155.6,990.0,14.664,44.145,13.462,56.173,-96.0,20.453,37.79,-96.0,15.447,47.337,-96.0,21.42,40.409,-95.6,27.765,32.485,-95.57,9.0,1.0,0.0,-96.0,45.0,96100.0,96100.0,9.0,1.0,3.531,0.075,79.4,0.0,-46.86,-46.4
41.0,10.0,37.0,13.0,293.0,4.334,35.156,1.4,3.2302722658052604e-07,50.0,352.6,14.347,22.736,38.647,0.377,-90.0,35.163,0.401,-90.0,19.109,19.423,-90.0,26.952,11.821,-90.4,23.574,16.16,-90.29,7.0,1.0,0.0,-91.0,53.0,72200.0,72200.0,7.0,1.0,0.171,36.287,2934.8,0.2,-38.43,-38.6
78.0,16.0,1.0,6.0,1921.0,1.122,0.023,0.0,0.0,18.2,55.6,0.793,2.981,0.024,3.976,-94.0,0.129,7.289,-93.0,0.646,2.327,-94.33,0.428,4.092,-94.0,0.685,3.797,-94.43,9.0,800.0,0.0,-93.0,31.0,229400.0,162500.0,7.0,1600.0,1.642,0.036,27.2,0.0,-62.0,-62.0
4.0,5.0,19.0,74.0,203.0,33.013,17.522,9.6,2.907945354860207e-07,1416.4,2804.0,4.259,41.798,10.846,41.033,-93.0,10.338,44.931,-93.0,16.039,33.451,-92.67,13.368,37.204,-92.8,24.695,26.77,-92.71,9.0,400.0,0.0,-93.0,61.0,96100.0,96100.0,9.0,400.0,0.169,13.619,1107.0,0.0,-33.29,-32.9
77.0,8.0,5.0,11.0,205.0,2.586,22.14,0.0,0.0,1864.2,322.0,2.981,30.915,15.359,23.703,-94.0,20.066,20.66,-96.0,6.975,25.586,-94.0,9.987,19.768,-94.6,15.383,17.238,-94.29,7.0,1.0,0.0,-94.0,48.0,72200.0,72200.0,7.0,1.0,2.465,0.048,50.8,0.0,-46.0,-46.0
54.0,21.0,2.0,23.0,1224.0,15.514,3.897,0.0,0.0,115.0,807.8,19.015,0.183,14.689,0.196,-90.0,4.517,8.669,-93.0,16.406,1.425,-91.33,11.172,8.387,-91.6,8.905,16.399,-91.0,7.0,1.0,1.0,-92.0,47.0,72200.0,72200.0,7.0,1.0,1.49,3.968,350.2,0.0,-45.0,-44.8
81.0,12.0,1.0,7.0,413.0,3.513,0.04,0.0,0.0,39.2,159.8,5.555,0.067,1.79,3.624,-91.0,0.097,5.108,-92.0,3.619,1.244,-91.0,3.022,2.501,-91.0,3.892,1.802,-90.57,10.0,1.0,0.0,-91.0,48.0,258000.0,286700.0,11.0,1.0,4.65,0.051,51.6,0.0,-46.29,-48.2
58.0,10.0,20.0,13.0,275.0,15.289,20.613,0.0,0.0,1812.0,891.5,11.148,19.702,21.923,6.532,-95.0,25.318,0.383,-94.0,16.12,15.616,-95.67,16.561,10.73,-95.2,13.926,10.153,-95.14,9.0,1.0,0.0,-96.0,38.0,96100.0,96100.0,9.0,1.0,1.748,9.889,851.4,0.0,-56.43,-54.7
72.0,10.0,12.0,8.0,1331.0,0.495,11.149,0.0,0.0,337.4,123.0,0.18,12.818,0.148,10.73,-92.0,0.206,6.544,-92.0,0.274,11.566,-91.33,4.485,9.408,-91.4,13.716,6.813,-91.14,9.0,800.0,0.0,-90.0,29.0,229400.0,216600.0,9.0,1600.0,0.051,3.962,327.4,0.0,-61.29,-61.3
82.0,8.0,7.0,5.0,498.0,18.688,16.624,0.0,0.0,1050.4,1629.4,39.473,0.416,21.179,0.263,-92.0,10.074,0.161,-92.0,26.447,5.768,-91.0,19.334,5.235,-91.0,17.902,7.346,-91.0,7.0,1.0,0.0,-91.0,52.0,72200.0,72200.0,7.0,1.0,23.082,4.844,674.6,0.0,-40.14,-39.4
81.0,8.0,1.0,11.0,385.0,15.424,0.095,0.0,0.0,96.0,670.0,16.056,3.709,3.74,0.081,-89.0,4.021,5.853,-89.0,11.74,1.295,-90.0,13.782,3.444,-89.8,14.306,4.922,-90.14,10.0,1.0,0.0,-91.0,42.0,258000.0,286700.0,11.0,1.0,16.953,0.088,96.6,0.0,-46.29,-44.2
42.0,9.0,12.0,38.0,223.0,17.061,8.354,0.0,0.0,709.0,1376.6,20.185,5.067,20.902,7.256,-96.0,32.705,14.047,-96.0,19.383,6.892,-96.0,25.398,8.244,-95.2,26.614,9.558,-95.14,11.0,1.0,0.0,-96.0,49.0,286700.0,1000.0,0.0,0.0,3.738,4.66,417.4,0.0,-47.71,-47.3
78.0,19.0,0.0,4.0,178.0,0.008,0.007,0.2,2.5e-05,6.0,6.2,0.871,0.013,6.807,0.06,-85.0,10.618,0.081,-86.0,2.562,0.027,-85.67,11.651,0.075,-85.6,12.639,8.921,-85.29,11.0,1.0,0.0,-85.0,53.0,286700.0,243700.0,10.0,1.0,0.015,0.013,7.8,0.2,-32.29,-32.4
11.0,15.0,52.0,22.0,356.0,6.427,43.068,0.0,0.0,3530.8,723.8,7.501,37.159,11.388,28.642,-87.0,15.069,17.6,-88.0,8.439,36.29,-88.0,8.157,30.682,-88.2,7.129,28.892,-88.43,11.0,1.0,0.0,-90.0,53.0,286700.0,286700.0,11.0,1.0,1.37,3.161,277.2,0.0,-38.0,-37.9
55.0,35.0,1.0,10.0,1122.0,3.342,8.925,0.0,0.0,796.4,172.0,0.066,16.788,0.119,20.046,-89.0,0.089,22.633,-87.0,1.176,15.253,-88.33,1.721,15.622,-88.0,4.21,11.18,-88.14,11.0,1.0,0.0,-88.0,55.0,286700.0,286700.0,11.0,1.0,6.397,5.526,523.4,0.0,-32.43,-32.4
42.0,15.0,22.0,23.0,988.0,12.919,11.591,0.0,0.0,964.2,1120.0,19.403,9.632,13.436,5.446,-86.0,7.394,0.155,-85.0,15.253,8.89,-85.67,11.653,6.139,-85.6,9.688,7.806,-86.14,7.0,1.0,0.0,-86.0,42.0,65000.0,72200.0,7.0,1.0,12.652,0.181,203.0,0.0,-41.86,-41.7
65.0,25.0,5.0,6.0,741.0,0.089,9.782,0.0,0.0,820.0,54.0,0.047,8.127,6.345,8.454,-86.0,17.488,0.091,-87.0,2.16,8.788,-85.0,7.649,5.31,-85.8,8.366,3.821,-86.43,11.0,1.0,0.0,-84.0,53.0,286700.0,172000.0,7.0,1.0,0.099,11.992,913.6,0.0,-30.86,-30.8
75.0,20.0,1.0,5.0,1337.0,0.943,3.765,0.0,0.0,322.4,91.2,1.084,0.013,3.171,0.042,-92.0,3.93,0.041,-93.0,1.733,1.273,-92.0,1.901,1.392,-92.2,1.382,2.807,-92.43,9.0,800.0,0.0,-91.0,29.0,229400.0,229400.0,9.0,800.0,1.087,0.015,16.0,0.2,-62.14,-62.1
74.0,19.0,1.0,8.0,161.0,0.75,10.593,0.0,0.0,854.0,178.2,3.602,11.126,10.323,5.679,-92.0,10.978,12.275,-90.0,4.892,9.133,-93.0,8.978,9.932,-92.2,14.51,8.331,-92.29,7.0,1.0,1.0,-94.0,51.0,65000.0,72200.0,7.0,1.0,0.039,1.02,85.8,0.0,-43.71,-43.4
48.0,7.0,32.0,13.0,627.0,14.136,14.035,2.4,1.697792869269949e-07,83.2,674.6,3.455,18.392,0.156,17.601,-92.0,4.333,8.534,-92.0,5.916,16.676,-91.33,5.687,11.728,-91.4,4.631,11.848,-91.29,11.0,1.0,0.0,-91.0,52.0,286700.0,286700.0,11.0,1.0,15.181,0.076,83.4,0.0,-41.57,-41.0
3.0,7.0,36.0,54.0,423.0,23.649,32.355,21.6,9.133578586832424e-07,2359.8,2165.0,1.126,54.77,0.991,51.222,-91.0,0.968,69.884,-91.0,8.589,46.116,-92.0,5.512,53.31,-91.8,4.389,52.037,-91.57,9.0,400.0,0.0,-93.0,59.0,96100.0,96100.0,9.0,400.0,0.216,20.239,1642.6,0.0,-33.57,-33.6
58.0,10.0,9.0,24.0,306.0,11.354,28.218,0.0,0.0,2369.8,1084.0,10.78,33.667,33.192,2.546,-96.0,34.626,1.732,-94.0,18.442,21.477,-95.67,20.244,18.054,-95.2,16.227,21.243,-95.29,7.0,1.0,0.0,-96.0,50.0,72200.0,72200.0,7.0,1.0,11.257,0.166,190.2,0.0,-46.0,-46.3
78.0,11.0,1.0,11.0,909.0,10.65,2.111,0.0,0.0,244.8,473.4,0.054,14.578,0.84,14.49,-85.0,3.698,0.038,-84.0,3.848,10.393,-85.0,3.606,7.402,-84.8,2.758,8.589,-85.0,11.0,1.0,0.0,-85.0,56.0,286700.0,286700.0,11.0,1.0,11.216,2.136,213.4,0.0,-29.14,-29.2
54.0,9.0,2.0,36.0,343.0,29.465,0.387,0.2,6.787714237230613e-09,301.0,2051.6,16.45,3.9,11.192,5.341,-94.0,20.14,17.278,-94.0,19.036,3.209,-95.33,18.94,9.393,-95.0,13.697,15.509,-95.14,11.0,1.0,0.0,-96.0,45.0,286700.0,286700.0,11.0,1.0,9.443,0.072,75.4,0.2,-47.43,-47.2
53.0,12.0,16.0,19.0,719.0,6.891,8.748,0.0,0.0,716.4,715.6,6.89,13.142,17.573,22.341,-89.0,14.967,27.133,-87.0,10.451,14.744,-88.33,12.469,18.948,-87.6,12.412,17.301,-87.57,7.0,1.0,0.0,-87.0,53.0,72200.0,72200.0,7.0,1.0,6.106,0.113,127.6,2.0,-34.0,-34.0
59.0,11.0,23.0,7.0,446.0,2.002,17.066,0.0,0.0,591.8,421.4,3.932,7.372,1.679,19.37,-91.0,0.074,20.819,-90.0,2.538,14.603,-91.67,1.598,17.508,-91.0,1.176,16.369,-90.71,7.0,1.0,0.0,-92.0,54.0,72200.0,72200.0,7.0,1.0,0.309,10.399,857.4,0.0,-37.43,-37.6
34.0,10.0,20.0,36.0,555.0,24.085,5.357,0.0,0.0,701.2,1955.0,33.154,0.577,32.206,13.496,-90.0,28.383,27.427,-91.0,29.815,6.477,-91.0,28.906,11.877,-91.2,31.427,9.191,-91.29,9.0,1.0,1.0,-92.0,37.0,96100.0,96100.0,9.0,1.0,5.507,7.679,827.4,0.0,-56.14,-56.2
63.0,15.0,15.0,8.0,295.0,0.198,18.657,0.0,0.0,1234.8,162.4,3.958,20.862,24.187,4.244,-96.0,19.523,10.434,-95.0,9.448,14.588,-96.0,11.036,14.665,-95.6,15.545,13.317,-95.29,11.0,1.0,1.0,-96.0,49.0,286700.0,1000.0,0.0,0.0,0.031,7.243,605.6,0.0,-46.71,-46.4
45.0,16.0,10.0,29.0,487.0,19.67,17.281,0.0,0.0,2093.2,1661.6,15.73,21.688,0.388,26.659,-90.0,0.633,11.533,-88.0,11.929,21.876,-90.0,11.45,15.467,-89.2,11.885,15.398,-89.0,7.0,1.0,0.0,-90.0,43.0,72200.0,65000.0,7.0,1.0,0.009,0.007,6.6,0.0,-48.14,-47.9
34.0,11.0,3.0,53.0,245.0,32.795,0.481,4.8,1.46363774965696e-07,309.8,2422.4,4.839,10.377,4.701,14.533,-89.0,36.481,0.902,-89.0,14.112,8.464,-89.0,22.239,5.362,-88.8,16.926,5.686,-88.57,9.0,1.0,0.0,-90.0,28.0,96100.0,96100.0,9.0,1.0,18.283,0.35,354.0,2.6,-59.14,-57.2
77.0,15.0,1.0,9.0,236.0,3.616,0.034,0.0,0.0,37.2,162.2,0.614,1.725,0.01,1.91,-91.0,0.105,8.957,-91.0,1.413,1.223,-90.0,0.883,3.248,-90.4,0.648,4.962,-90.57,11.0,1.0,0.0,-89.0,46.0,286700.0,286700.0,11.0,1.0,3.648,0.037,40.4,0.0,-43.0,-44.4
46.0,8.0,40.0,6.0,733.0,0.289,27.076,0.0,0.0,1434.6,227.0,0.655,25.255,2.736,0.064,-90.0,2.412,3.85,-90.0,1.227,17.465,-90.67,3.159,11.726,-90.4,5.202,9.176,-90.14,7.0,400.0,1.0,-92.0,44.0,72200.0,72200.0,7.0,400.0,0.039,8.436,685.8,0.0,-48.0,-48.3
19.0,15.0,4.0,62.0,983.0,58.943,3.442,0.0,0.0,699.6,3269.0,46.483,1.594,37.49,6.091,-89.0,52.927,5.447,-91.0,47.639,3.709,-89.67,49.421,4.449,-90.4,42.542,4.549,-90.0,9.0,1.0,0.0,-90.0,40.0,96100.0,96100.0,9.0,1.0,13.954,0.462,500.8,0.0,-50.43,-49.9
4.0,10.0,6.0,80.0,624.0,22.251,26.39,3.2,1.4381376117927286e-07,914.0,2148.2,41.498,10.397,33.662,22.727,-86.0,8.337,41.1,-85.0,32.47,19.838,-86.0,23.844,28.433,-85.6,20.991,30.341,-85.71,7.0,1.0,0.0,-85.0,44.0,65000.0,72200.0,7.0,1.0,30.097,0.29,326.6,6.4,-42.29,-42.3
37.0,13.0,32.0,19.0,566.0,25.542,21.817,0.0,0.0,146.4,1222.6,5.391,13.899,0.119,18.612,-84.0,0.201,24.889,-85.0,10.351,18.109,-84.33,6.283,19.896,-84.4,4.544,20.166,-85.0,9.0,1.0,0.0,-85.0,55.0,216600.0,195000.0,9.0,1.0,25.843,0.132,144.8,0.0,-29.14,-29.1
66.0,18.0,1.0,17.0,343.0,6.618,0.098,0.0,0.0,20.5,501.667,5.94,0.13,1.245,0.027,-92.0,0.881,3.38,-92.0,4.601,0.085,-91.67,2.946,1.685,-91.8,5.515,4.221,-92.0,7.0,1.0,0.0,-91.0,49.0,65000.0,72200.0,7.0,1.0,6.159,0.106,121.4,0.0,-41.29,-41.2
57.0,8.0,12.0,22.0,711.0,16.533,16.062,4.4,2.661343978709248e-07,431.6,1319.0,3.554,28.076,3.082,31.061,-87.0,12.092,8.258,-87.0,7.723,25.066,-86.0,9.689,17.531,-86.4,15.375,13.513,-86.43,7.0,1.0,1.0,-87.0,46.0,72200.0,72200.0,7.0,1.0,0.268,13.344,1083.0,0.0,-41.0,-41.0
75.0,10.0,7.0,10.0,1132.0,6.721,20.163,0.0,0.0,1760.4,308.4,0.111,26.148,24.529,6.617,-92.0,37.817,0.184,-92.0,10.454,17.643,-92.67,14.83,13.978,-92.2,14.345,14.139,-91.71,10.0,800.0,0.0,-91.0,39.0,258000.0,286700.0,11.0,800.0,25.361,4.67,501.4,0.0,-52.29,-52.6
72.0,10.0,2.0,17.0,1155.0,19.275,0.102,0.0,0.0,111.6,824.4,6.267,0.06,6.062,0.06,-92.0,14.439,0.083,-92.0,10.535,0.074,-92.0,12.081,0.079,-92.0,10.427,0.075,-91.86,9.0,1.0,0.0,-92.0,29.0,216600.0,127200.0,6.0,1.0,6.184,0.061,64.6,2.8,-63.0,-63.2
